node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ESR1	SRC	9606.ENSP00000405330	9606.ENSP00000362680	0	0.557	0.900	0.903	0.995
ESR1	GRB2	9606.ENSP00000405330	9606.ENSP00000376345	0	0	0.900	0	0.900
ESR1	SOS1	9606.ENSP00000405330	9606.ENSP00000387784	0	0	0.900	0	0.900
ESR1	SHC1	9606.ENSP00000405330	9606.ENSP00000401303	0	0.483	0.900	0.858	0.992
ESR1	MUC1	9606.ENSP00000405330	9606.ENSP00000484824	0	0.270	0	0.861	0.894
ESR1	PIK3R1	9606.ENSP00000405330	9606.ENSP00000428056	0	0.498	0.900	0.888	0.993
GAB1	HBEGF	9606.ENSP00000262995	9606.ENSP00000230990	0	0	0.500	0	0.499
GAB1	PLCG1	9606.ENSP00000262995	9606.ENSP00000244007	0	0.537	0	0.273	0.649
GAB1	SRC	9606.ENSP00000262995	9606.ENSP00000362680	0	0.239	0	0.323	0.464
GAB1	TGFA	9606.ENSP00000262995	9606.ENSP00000295400	0	0	0.500	0	0.499
GAB1	HSP90AA1	9606.ENSP00000262995	9606.ENSP00000335153	0	0	0.600	0	0.600
GAB1	NTRK2	9606.ENSP00000262995	9606.ENSP00000277120	0	0.182	0.600	0.254	0.734
GAB1	PIK3CB	9606.ENSP00000262995	9606.ENSP00000289153	0	0.057	0.900	0.098	0.907
GAB1	GNAI1	9606.ENSP00000262995	9606.ENSP00000343027	0	0.319	0.900	0.143	0.936
GAB1	GNAI3	9606.ENSP00000262995	9606.ENSP00000358867	0	0.319	0.900	0.143	0.936
GAB1	PIK3R1	9606.ENSP00000262995	9606.ENSP00000428056	0	0.534	0.900	0	0.951
GAB1	SOS1	9606.ENSP00000262995	9606.ENSP00000387784	0	0.634	0.900	0.210	0.968
GAB1	MET	9606.ENSP00000262995	9606.ENSP00000317272	0	0.507	0.900	0.759	0.987
GAB1	SHC1	9606.ENSP00000262995	9606.ENSP00000401303	0	0.507	0.900	0.805	0.989
GAB1	GRB2	9606.ENSP00000262995	9606.ENSP00000376345	0	0.724	0.900	0.936	0.998
GAB1	PTPN11	9606.ENSP00000262995	9606.ENSP00000340944	0	0.939	0.900	0.950	0.999
GNAI1	SRC	9606.ENSP00000343027	9606.ENSP00000362680	0	0.131	0.600	0	0.637
GNAI1	GNAI3	9606.ENSP00000343027	9606.ENSP00000358867	0	0.771	0.900	0	0.976
GNAI3	SRC	9606.ENSP00000358867	9606.ENSP00000362680	0	0.131	0.600	0	0.637
GPNMB	HBEGF	9606.ENSP00000371420	9606.ENSP00000230990	0	0	0.600	0	0.600
GPNMB	PTK6	9606.ENSP00000371420	9606.ENSP00000442460	0	0.270	0.600	0.239	0.758
GRB2	HBEGF	9606.ENSP00000376345	9606.ENSP00000230990	0	0	0.500	0	0.499
GRB2	PLCG1	9606.ENSP00000376345	9606.ENSP00000244007	0	0.677	0.900	0.917	0.997
GRB2	IGF1R	9606.ENSP00000376345	9606.ENSP00000268035	0	0.132	0.900	0.320	0.935
GRB2	NTRK2	9606.ENSP00000376345	9606.ENSP00000277120	0	0.132	0.600	0.270	0.724
GRB2	PIK3CB	9606.ENSP00000376345	9606.ENSP00000289153	0	0.411	0.500	0	0.692
GRB2	STAT5B	9606.ENSP00000376345	9606.ENSP00000293328	0	0	0.500	0.108	0.534
GRB2	TGFA	9606.ENSP00000376345	9606.ENSP00000295400	0	0	0.500	0	0.499
GRB2	MET	9606.ENSP00000376345	9606.ENSP00000317272	0	0.537	0.900	0.901	0.995
GRB2	HSP90AA1	9606.ENSP00000376345	9606.ENSP00000335153	0	0.348	0.600	0	0.728
GRB2	PTPN11	9606.ENSP00000376345	9606.ENSP00000340944	0	0.544	0.900	0.959	0.997
GRB2	STAT5A	9606.ENSP00000376345	9606.ENSP00000341208	0	0	0.500	0.108	0.534
GRB2	NRG2	9606.ENSP00000376345	9606.ENSP00000354910	0	0	0.500	0	0.499
GRB2	PTPN1	9606.ENSP00000376345	9606.ENSP00000360683	0	0.537	0.900	0.830	0.991
GRB2	NRG3	9606.ENSP00000376345	9606.ENSP00000361214	0	0	0.500	0	0.499
GRB2	SRC	9606.ENSP00000376345	9606.ENSP00000362680	0	0.543	0.900	0.925	0.996
GRB2	MUC1	9606.ENSP00000376345	9606.ENSP00000484824	0	0.310	0	0.851	0.892
GRB2	NRG1	9606.ENSP00000376345	9606.ENSP00000384620	0	0	0.900	0	0.900
GRB2	PIK3R1	9606.ENSP00000376345	9606.ENSP00000428056	0	0.529	0.900	0.749	0.987
GRB2	SOS1	9606.ENSP00000376345	9606.ENSP00000387784	0	0.763	0.900	0.952	0.998
GRB2	SHC1	9606.ENSP00000376345	9606.ENSP00000401303	0	0.939	0.900	0.940	0.999
HBEGF	NRG3	9606.ENSP00000230990	9606.ENSP00000361214	0	0	0.500	0	0.499
HBEGF	SOS1	9606.ENSP00000230990	9606.ENSP00000387784	0	0	0.500	0	0.499
HBEGF	PIK3R1	9606.ENSP00000230990	9606.ENSP00000428056	0	0	0.500	0	0.499
HBEGF	SHC1	9606.ENSP00000230990	9606.ENSP00000401303	0	0	0.500	0	0.499
HBEGF	NRG2	9606.ENSP00000230990	9606.ENSP00000354910	0	0	0.500	0	0.499
HBEGF	PTPN11	9606.ENSP00000230990	9606.ENSP00000340944	0	0	0.500	0	0.499
HBEGF	NRG1	9606.ENSP00000230990	9606.ENSP00000384620	0	0	0.500	0.055	0.507
HBEGF	PTK6	9606.ENSP00000230990	9606.ENSP00000442460	0	0	0.600	0	0.600
HBEGF	PLCG1	9606.ENSP00000230990	9606.ENSP00000244007	0	0	0.600	0	0.600
HSP90AA1	PLCG1	9606.ENSP00000335153	9606.ENSP00000244007	0	0.357	0.600	0	0.731
HSP90AA1	STAT3	9606.ENSP00000335153	9606.ENSP00000264657	0	0.270	0	0.897	0.921
HSP90AA1	IGF1R	9606.ENSP00000335153	9606.ENSP00000268035	0	0.261	0	0.637	0.721
HSP90AA1	PRKDC	9606.ENSP00000335153	9606.ENSP00000313420	0	0.127	0	0.444	0.494
HSP90AA1	MET	9606.ENSP00000335153	9606.ENSP00000317272	0	0.532	0	0.058	0.540
HSP90AA1	PTK6	9606.ENSP00000335153	9606.ENSP00000442460	0	0.211	0	0.309	0.432
HSP90AA1	PIK3R1	9606.ENSP00000335153	9606.ENSP00000428056	0	0	0.600	0	0.600
HSP90AA1	SOS1	9606.ENSP00000335153	9606.ENSP00000387784	0	0.101	0.600	0.125	0.657
HSP90AA1	SHC1	9606.ENSP00000335153	9606.ENSP00000401303	0	0.184	0.600	0	0.659
HSP90AA1	MUC1	9606.ENSP00000335153	9606.ENSP00000484824	0	0.270	0	0.710	0.779
HSP90AA1	NRG1	9606.ENSP00000335153	9606.ENSP00000384620	0	0.126	0.900	0	0.908
HSP90AA1	SRC	9606.ENSP00000335153	9606.ENSP00000362680	0	0.532	0.900	0.905	0.995
IGF1R	STAT3	9606.ENSP00000268035	9606.ENSP00000264657	0	0.565	0	0.420	0.737
IGF1R	PIK3R1	9606.ENSP00000268035	9606.ENSP00000428056	0	0.636	0	0	0.636
IGF1R	SRC	9606.ENSP00000268035	9606.ENSP00000362680	0	0.470	0	0.765	0.870
IGF1R	SOS1	9606.ENSP00000268035	9606.ENSP00000387784	0	0.064	0.900	0	0.902
IGF1R	PTPN11	9606.ENSP00000268035	9606.ENSP00000340944	0	0.502	0.900	0.855	0.992
IGF1R	PTPN1	9606.ENSP00000268035	9606.ENSP00000360683	0	0.911	0.900	0.311	0.993
IGF1R	SHC1	9606.ENSP00000268035	9606.ENSP00000401303	0	0.536	0.900	0.904	0.995
LGALS3	MUC1	9606.ENSP00000254301	9606.ENSP00000484824	0	0.057	0	0.898	0.899
MET	STAT3	9606.ENSP00000317272	9606.ENSP00000264657	0	0.297	0.600	0.277	0.779
MET	PTPN1	9606.ENSP00000317272	9606.ENSP00000360683	0	0.539	0	0	0.539
MET	PIK3R1	9606.ENSP00000317272	9606.ENSP00000428056	0	0.258	0.500	0.383	0.751
MET	SOS1	9606.ENSP00000317272	9606.ENSP00000387784	0	0.287	0.900	0	0.925
MET	SRC	9606.ENSP00000317272	9606.ENSP00000362680	0	0.500	0.500	0.760	0.934
MET	PTPN11	9606.ENSP00000317272	9606.ENSP00000340944	0	0.518	0.900	0.409	0.969
MET	SHC1	9606.ENSP00000317272	9606.ENSP00000401303	0	0.497	0.900	0.689	0.982
MUC1	SRC	9606.ENSP00000484824	9606.ENSP00000362680	0	0.483	0	0.885	0.938
MUC1	SOS1	9606.ENSP00000484824	9606.ENSP00000387784	0	0.483	0	0	0.483
NRG1	NRG2	9606.ENSP00000384620	9606.ENSP00000354910	0	0	0.900	0.182	0.914
NRG1	NRG3	9606.ENSP00000384620	9606.ENSP00000361214	0	0	0.900	0	0.900
NRG1	PIK3R1	9606.ENSP00000384620	9606.ENSP00000428056	0	0	0.500	0	0.499
NRG1	PTK6	9606.ENSP00000384620	9606.ENSP00000442460	0	0	0.600	0	0.600
NRG1	SOS1	9606.ENSP00000384620	9606.ENSP00000387784	0	0	0.900	0	0.900
NRG1	SHC1	9606.ENSP00000384620	9606.ENSP00000401303	0	0	0.900	0	0.900
NRG2	SHC1	9606.ENSP00000354910	9606.ENSP00000401303	0	0	0.500	0	0.499
NRG2	PIK3R1	9606.ENSP00000354910	9606.ENSP00000428056	0	0	0.500	0	0.499
NRG2	SOS1	9606.ENSP00000354910	9606.ENSP00000387784	0	0	0.500	0	0.499
NRG2	PTK6	9606.ENSP00000354910	9606.ENSP00000442460	0	0	0.600	0	0.600
NRG2	NRG3	9606.ENSP00000354910	9606.ENSP00000361214	0	0	0.900	0	0.900
NRG3	SHC1	9606.ENSP00000361214	9606.ENSP00000401303	0	0	0.500	0	0.499
NRG3	PIK3R1	9606.ENSP00000361214	9606.ENSP00000428056	0	0	0.500	0	0.499
NRG3	SOS1	9606.ENSP00000361214	9606.ENSP00000387784	0	0	0.500	0	0.499
NRG3	PTK6	9606.ENSP00000361214	9606.ENSP00000442460	0	0	0.600	0	0.600
NTRK2	PLCG1	9606.ENSP00000277120	9606.ENSP00000244007	0	0.518	0.600	0.693	0.935
NTRK2	SRC	9606.ENSP00000277120	9606.ENSP00000362680	0	0.060	0	0.588	0.596
NTRK2	SOS1	9606.ENSP00000277120	9606.ENSP00000387784	0	0.064	0.600	0	0.609
NTRK2	PIK3R1	9606.ENSP00000277120	9606.ENSP00000428056	0	0.234	0.600	0	0.680
NTRK2	PTPN11	9606.ENSP00000277120	9606.ENSP00000340944	0	0.345	0.600	0.881	0.966
NTRK2	SHC1	9606.ENSP00000277120	9606.ENSP00000401303	0	0.497	0.600	0.900	0.978
PIK3CB	PLCG1	9606.ENSP00000289153	9606.ENSP00000244007	0	0.079	0.650	0	0.663
PIK3CB	SHC1	9606.ENSP00000289153	9606.ENSP00000401303	0	0	0.500	0	0.499
PIK3CB	PTPN11	9606.ENSP00000289153	9606.ENSP00000340944	0	0	0.500	0.078	0.519
PIK3CB	SRC	9606.ENSP00000289153	9606.ENSP00000362680	0	0.047	0.500	0.101	0.534
PIK3CB	SOS1	9606.ENSP00000289153	9606.ENSP00000387784	0	0	0.600	0	0.600
PIK3CB	PIK3R1	9606.ENSP00000289153	9606.ENSP00000428056	0	0.707	0.900	0.910	0.997
PIK3R1	PLCG1	9606.ENSP00000428056	9606.ENSP00000244007	0	0.398	0.650	0.237	0.825
PIK3R1	TGFA	9606.ENSP00000428056	9606.ENSP00000295400	0	0	0.500	0	0.499
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000340944	0	0.586	0.900	0.666	0.985
PIK3R1	SRC	9606.ENSP00000428056	9606.ENSP00000362680	0	0.653	0.900	0.844	0.994
PIK3R1	SOS1	9606.ENSP00000428056	9606.ENSP00000387784	0	0.653	0.900	0.256	0.971
PIK3R1	SHC1	9606.ENSP00000428056	9606.ENSP00000401303	0	0.655	0.900	0	0.964
PLCG1	PTPN11	9606.ENSP00000244007	9606.ENSP00000340944	0	0.513	0	0	0.513
PLCG1	TGFA	9606.ENSP00000244007	9606.ENSP00000295400	0	0	0.600	0	0.600
PLCG1	SHC1	9606.ENSP00000244007	9606.ENSP00000401303	0	0.462	0.600	0.604	0.907
PLCG1	SOS1	9606.ENSP00000244007	9606.ENSP00000387784	0	0.507	0.600	0.588	0.911
PLCG1	SRC	9606.ENSP00000244007	9606.ENSP00000362680	0	0.475	0.900	0.836	0.990
PTK6	STAT3	9606.ENSP00000442460	9606.ENSP00000264657	0	0.077	0.600	0	0.615
PTK6	PTPN1	9606.ENSP00000442460	9606.ENSP00000360683	0	0.073	0.800	0	0.806
PTPN1	STAT3	9606.ENSP00000360683	9606.ENSP00000264657	0	0.480	0	0	0.480
PTPN1	SRC	9606.ENSP00000360683	9606.ENSP00000362680	0	0.503	0	0.394	0.686
PTPN1	SHC1	9606.ENSP00000360683	9606.ENSP00000401303	0	0.057	0.900	0	0.901
PTPN11	STAT3	9606.ENSP00000340944	9606.ENSP00000264657	0	0.483	0.600	0.516	0.891
PTPN11	STAT5B	9606.ENSP00000340944	9606.ENSP00000293328	0	0.270	0.500	0.642	0.858
PTPN11	TGFA	9606.ENSP00000340944	9606.ENSP00000295400	0	0	0.500	0	0.499
PTPN11	STAT5A	9606.ENSP00000340944	9606.ENSP00000341208	0	0.483	0.500	0.711	0.918
PTPN11	SOS1	9606.ENSP00000340944	9606.ENSP00000387784	0	0.499	0.900	0.532	0.974
PTPN11	SRC	9606.ENSP00000340944	9606.ENSP00000362680	0	0.529	0.500	0.912	0.977
PTPN11	SHC1	9606.ENSP00000340944	9606.ENSP00000401303	0	0.150	0.900	0.842	0.985
SHC1	STAT5B	9606.ENSP00000401303	9606.ENSP00000293328	0	0.270	0	0.430	0.566
SHC1	TGFA	9606.ENSP00000401303	9606.ENSP00000295400	0	0	0.500	0	0.499
SHC1	STAT5A	9606.ENSP00000401303	9606.ENSP00000341208	0	0.638	0	0.147	0.678
SHC1	SRC	9606.ENSP00000401303	9606.ENSP00000362680	0	0.498	0.900	0.906	0.994
SHC1	SOS1	9606.ENSP00000401303	9606.ENSP00000387784	0	0.530	0.900	0.900	0.994
SOS1	TGFA	9606.ENSP00000387784	9606.ENSP00000295400	0	0	0.500	0	0.499
SOS1	SRC	9606.ENSP00000387784	9606.ENSP00000362680	0	0.149	0.900	0.434	0.947
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0.502	0.600	0.890	0.976
SRC	STAT5B	9606.ENSP00000362680	9606.ENSP00000293328	0	0.077	0.600	0.658	0.862
SRC	STAT5A	9606.ENSP00000362680	9606.ENSP00000341208	0	0.077	0.600	0.302	0.719
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0.900	0.784	0.977
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0.549	0.900	0.801	0.990
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0.313	0.900	0.737	0.980
